decimal_rep	hamming_weight	avg_sensitivity	CF	NCF	C_depth	temp_exp	expressions
37447635432234542419258581102049617307025258748591822750970364335555155813857314198663611528481371224622925600535940989297789636147286759432212832331760522978707385719491475824010768493867038936976646932343	297	1.6875	False	False	0	(1+1(1+1))(1+1)(1+1)(1+1)	(a+b(c+d))(e+f)(g+h)(i+j)
39191066480696298880085159963591683223877983421357969190387496943921553866918888371351199172578928895431333224851768086514061713961992507391819744010748610039708932896809014683145007808263209957950750719	297	1.40625	False	False	0	(1+1)(1+1)(1+11111)	(a+b)(c+d)(e+fghij)
58623836334767671132728316946953339037940948095839630832223403532707900154904159460953991901276325250063419965112812965246189331072798452361820007860388761813111790746882968989415681629012952359947428380932404360785705661290002170740049452518987857397759	297	1.4296875	True	False	1	(1+(1+1(1+1)))1(1+1(1+1))	(a+(b+c(d+e)))f(g+h(i+j))
13682832679492579199377737239750287914791595079749116494886834565515704918604038985700376464601840251725714408419944512279807313951242433142473097215	297	1.48828125	True	False	1	1(1(1+1)+(1+1)(11+11))	a(b(c+d)+(e+f)(gh+ij))
254629497041810760783555711051172270131433549208242031329517556169297662470417088272924671	297	1.2421875	True	True	10	1(1+11(1+1(1+111)))	a(b+cd(e+f(g+hij)))
6073254323822769747368012760728967766059758008356103915750013901434451713578267588143113324092932876578886781242964670685369161933871514648575	297	1.4296875	True	False	1	1(1(1+1)+1(1+1)(1+(1+1)))	a(b(c+d)+e(f+g)(h+(i+j)))
115172193126898019476250685797092256327664448326067914066881475179542065879849281196488505565935228669503775278378234788556109813829165530636865304372517788408872959	297	1.27734375	False	False	0	(1+111)(1+11111)	(a+bcd)(e+fghij)
292990634845712168667518022055699335315330703876667028477107546427575004535280574686881135204744964687290080321577804588058342451639300866306115146908544473711615364925394245094235172745653374668590733969382306723332627270137297354757821159843655864106630658227941997739286840088206074323887462547455	299	1.61328125	False	False	0	(1(11+11)+111(1+1))	(a(bc+de)+fgh(i+j))
62285362411617333964828068302711086343523286410419316610109326155468879384600015459670602809343	299	1.265625	True	False	4	1(1+11(11+(1+1)(1+1)))	a(b+cd(ef+(g+h)(i+j)))
21205377820635992006653705483931824951665147656918655960059420763337680595428630030071476374032013528305334857178243728374116672077823	299	1.34765625	True	False	1	1(11+1(1+(1+(1+1)(1+1))))	a(bc+d(e+(f+(g+h)(i+j))))
5315687232200777917253541257296259369292428484619530373798951199471717939425804712176272024428944359326548600120054454669058498765455887145839517665340735451625021620789295586496516474488836347046163371289372235520700312261048960082287882715690168979446330069654805107537760777417911328792953659326463	299	1.5	False	False	0	(111(1+1)+11(1+(1+1)))	(abc(d+e)+fg(h+(i+j)))
13051743398309830251683823863871324138107230615005228464273375182150818791848402870957013535736250216926921825359087179398878285293664870596607	299	1.453125	True	False	1	1(11+(1+1)(1+(1+1)11))	a(bc+(d+e)(f+(g+h)ij))
5678427533559428793014586052730556212375470428944190650772321928475431200909439555669676962559475989529530282626118344240162221850623	299	1.3359375	True	False	1	1(11+1(1+(1+(1+111))))	a(bc+d(e+(f+(g+hij))))
16655060278569901426756411490602802683853134732990565907988975433517238730845822884720771334143	299	1.25390625	True	False	5	1(1+11(11+(1+111)))	a(b+cd(ef+(g+hij)))
446053698303214346956352394898069089182067243460791405234135080422893797409783946625899632936772193392114229441481485774334609465262013675541832094436057342007935824274088778910967475505781480192063748717115512125000755104648402799752642559	299	1.4765625	True	False	1	(1+(1+11))1(1+(11+11))	(a+(b+cd))e(f+(gh+ij))
689372370873830651192723288802542016580128651753322082653778016162781891696462346363294880623673503400715400624708333115337543996929659328699769373335347288458259447706195106471034245940825034439503911526493965000703	299	1.42578125	True	False	1	(1+1(1+(1+1)))1(1+(1+11))	(a+b(c+(d+e)))f(g+(h+ij))
1018517988167243043134222844204689080525734196832968125318070224677190649881668353091698687	299	1.25	True	True	10	1(1+11(1+1(1+1(1+1))))	a(b+cd(e+f(g+h(i+j))))
835110176061831452450052186950074561696831018533671637270247702765558455982293386895252491524009934046921475721484954018686171915301749614531950540830354404882948635612572854681605238866713329296329160703201351228181686108520253219043931328148406271	301	1.69140625	False	False	0	(11+11)(11+(1+1)(1+1))	(ab+cd)(ef+(g+h)(i+j))
5667423332802670736624721722141734789463043339531373177843185353604240399048854586432527431322911954185336991595032862554050046984191	301	1.44140625	True	False	1	1(1+(1+1))(11+(1+111))	a(b+(c+d))(ef+(g+hij))
41856443646858081050247472733556185779159171709257130312901518184605152808840193344441367910920310606762285738780522939345666746476790498336240931000220642530124503415556114853446931516961368474688012947940287934856623660538651082415983259540510735836649860962251406716123224124373036966121786310655	301	1.31640625	False	False	0	(11+(1+(1+(1+1)))1111)	(ab+(c+(d+(e+f)))ghij)
13656093558536389035223235758461986989104134193628623413277278470174672801481242790320895862983978819301468911494564571205392838921282522213325858929107733569685808011366951986131342966531796560249226165626551079166087022341710700087237106728959	301	1.4140625	True	False	1	(1+(1+1))1(1+1(1+1(1+1)))	(a+(b+c))d(e+f(g+h(i+j)))
21194610545953598205525108050762058352914225122979044221536372782212893616323840687497702329751444727456868402467012486990762218094591	301	1.5234375	True	False	1	1(1+(1+1))(11+(1+1)(1+1))	a(b+(c+d))(ef+(g+h)(i+j))
4074071952668972172536891376818756322102936787331872501272280898708762599526673412366794751	301	1.25390625	True	True	10	1(1+11(1+1(1+(1+11))))	a(b+cd(e+f(g+(h+ij))))
112309427131274751997894526110948467274408734901955505736046636602485768120057264309964360451653529233052912355117942163420086442785015588696292263611222683243637953866873866983974943777051107808651282934585336817319155088967054363943979793998938111	301	1.36328125	False	False	0	(11+11(111+111))	(ab+cd(efg+hij))
3481592241069505435171324209016048595813584043816072962639414791947983597973684294319107123115509244340751876051358594598608123798408307509465913354032563587283627674773851204927571849174917473459459871930655794599712758832501493713370158134045122559	301	1.609375	False	False	0	(11+11)(111+(1+11))	(ab+cd)(efg+(h+ij))
852250358544715352973221167347538117566131912880289814153637887665221491691128212381557056281381907658155891783508552081014111282444755373450592255	301	1.2578125	True	False	4	1(1+(1+(1+(1+1)))(1+1)11)	a(b+(c+(d+(e+f)))(g+h)ij)
2850347938414154676930451562189895105940976327790314743337346927046112647701228857125147530623557993751260883984433727437753907412991	301	1.3046875	True	False	2	1(1+(1+1)(111+111))	a(b+(c+d)(efg+hij))
7818540071197387513474190720699894448630324202156912582819394953683786240796401131846211824789726054487096991180245753590858039468068021469132646307160584824955999848085939185171876729247262451785659463607482602207110454436408614817422656684744251539455	301	1.3515625	False	False	0	(11+1(1+11)(1+1)11)	(ab+c(d+ef)(g+h)ij)
4081933511007270777423695422923311184462831515317214413428957117507702118399739366189875258527318015	301	1.29296875	True	False	3	1(1+1(1+11)(1+1)(1+1))	a(b+c(d+ef)(g+h)(i+j))
1091506030415863614476018037696883442142386134854060035757818767673975761010948224354075005488726015	301	1.2734375	True	False	3	1(1+1(1+11)(1+111))	a(b+c(d+ef)(g+hij))
13656093558536389035223235758461986989064002541547723026474419301881609211012602367848982430258061927670750594246216944284775020998451223959029336412295407595509491095447573495567234983041871278941872894705676851741926768252649775015553033830399	301	1.58203125	False	False	0	(11+11)(1+1(1+1(1+1)))	(ab+cd)(e+f(g+h(i+j)))
305202325480581706999759893346792490942264503676894333749789918532804591191796656662043134338607382013371178283428342804953219626058701959672526310629102648005196170144488307988607421453959167	303	1.4609375	True	False	1	(1+1)1(11+(1+(11+11)))	(a+b)c(de+(f+(gh+ij)))
1014332515809618278753843147204285436335448757867857646928091279847657819554810872203212488703	303	1.265625	True	False	5	1(1+11(1+(1+1)(1+11)))	a(b+cd(e+(f+g)(h+ij)))
76957034196256459056803701195391897743336294561719471942252570896616424079505125324667826127473262962573871939583	303	1.42578125	True	False	1	1(1+1)(11+(1+1(1+(1+1))))	a(b+c)(de+(f+g(h+(i+j))))
16296287810675888690147565507275025288411747149327490005089123594835050398106693649467179007	303	1.25390625	True	True	10	1(1+11(1+1(1+(1+(1+1)))))	a(b+cd(e+f(g+(h+(i+j)))))
302109344176156565676832241339665421070033765719228546982112504535319611305810600415909115167069535272504340107324901778931370077958488551285619539546565666834988843104997671264637873327531833404592516816675969719955420554621909417684392157797124843414703800729290277100045005915107744546815	303	1.62890625	False	False	0	(111+(1+11)1(1+11))	(abc+(d+ef)g(h+ij))
40596181050041340284359915815671218377723920441969236290279841942577782030281077427265371160067906179608845110075962837444406357602979700533806983978216806328748531685274905489188565752111976459515109751406508012078235412393985923341928686790837519273391859658606299289783489080175099903	303	1.62890625	False	False	0	(111+1(11+(1+1)11))	(abc+d(ef+(g+h)ij))
293567822846729153486185074598551336333585720711465233326832028016457146053852417853181208617679051915526143	303	1.390625	True	False	1	1(1+1)(1+(1+11(1+11)))	a(b+c)(d+(e+fg(h+ij)))
25570242381591828359338144566780475479775099297111712734691194379752539924831353875765461999003442000013213305078444140195060915530014800437053489151	303	1.4140625	True	False	1	1(1(1+11)+1(1+(1+11)))	a(b(c+de)+f(g+(h+ij)))
284393828448984465569204347136817626099002406150248966419731848777851853435555774960463261540768477844865023	303	1.28515625	True	False	3	1(1+1(11+11(1+11)))	a(b+c(de+fg(h+ij)))
66197856942178771766753303203540462488732200520938289960005909853851808184504980389752212533417411388260175026522204292550854663920632770833600305926490605565966363007234481910103137044114596364054153963858489851859549836454050718495594555161111342751323049603977378558522687487	303	1.546875	False	False	0	(111+11(1+(1+1)(1+1)))	(abc+de(f+(g+h)(i+j)))
17726622392669031147827587001536097233842906662217898891073170688712636960918191842454132694611668440987644386794332565695742942357530188004282563908404458058057109353167731610230605672580071392383155518111398206972734248996024179660406320139007631011524941323261844997105778687	303	1.51953125	False	False	0	(111+11(1+(1+111)))	(abc+de(f+(g+hij)))
361473786798814014053855441165240015002593508161322158423193800183974463788906896212109225523128997483505193694537520326793956890047013906885842232003000173388494227051512658319956398220536344446083329059978241748391428095	303	1.44921875	False	False	0	(1+1)(1(1+1)+11111)	(a+b)(c(d+e)+fghij)
65185151242703554760590262029100101153646988597309960020356494379340201592426774597868716031	305	1.2578125	True	True	10	1(1+11(1+(1+1111)))	a(b+cd(e+(f+ghij)))
1437724416931326839546031400853655487550262535164422747782158638705085367573224566252036665274179511904237558298165903847200403799498143507884382617599	305	1.50390625	True	False	1	1(11+(11+(1+1)1(1+1)))	a(bc+(de+(f+g)h(i+j)))
1437724416931326839546031231641474150004383073664277427868973783761373704666219614095771521509344644820673572520230305501097228777484155177745126522879	305	1.4140625	True	False	1	1(1(1+(1+1))+(1+1)1(1+1))	a(b(c+(d+e))+(f+g)h(i+j))
1595213509582886618437697233436248510428620927903945275637879982623238655320562844450989543963562490917500744708361857517811703644636818824222474239	305	1.46875	True	False	1	1(11+(11+1(1+111)))	a(bc+(de+f(g+hij)))
92308517985542075104768178388718674723143165392889853115919037281039364578622604926692493512081853679871748589921925823677591669115453439	305	1.30078125	True	False	3	1(1+(11+11)1(1+(1+1)))	a(b+(cd+ef)g(h+(i+j)))
1595213509582886618437528003128412033959843210941775754782956943969423501597951660523141003379116416296952598496906056465174549726000741509045944319	305	1.37890625	True	False	1	1(1(1+(1+1))+1(1+111))	a(b(c+(d+e))+f(g+hij))
30916300184138066744155007197513301654908248479982584723057779660809365848175115080933047360072123768148982972250242988458419747693066334883493552443210106854438487306797055	305	1.328125	True	False	1	(1+11)1(1+(1+(1+(1+11))))	(a+bc)d(e+(f+(g+(h+ij))))
361994188178928197073418681734752269896002990699658871282063511550156983983200975925977948210767542203580769310864432891195171071328255	305	1.328125	True	False	1	1(11+1(1(1+1)+(1+(1+1))))	a(bc+d(e(f+g)+(h+(i+j))))
58635062060800014750194074918019745676785991977477142006435984764441188523037765419136001769471	305	1.26953125	True	False	5	1(1+11(1+(11+1(1+1))))	a(b+cd(e+(fg+h(i+j))))
4155489484711329415723696948711859837532437363725187903174404744441358878968864317160135065599	305	1.2734375	True	False	4	1(1+11(1+(1+1))(1+(1+1)))	a(b+cd(e+(f+g))(h+(i+j)))
3185734128587645001450385243131920876468791290685324615803721634580029456144686257288039386517471977652150685853442905147254697696482557951	305	1.328125	True	False	2	1(1+(11+11)(11+11))	a(b+(cd+ef)(gh+ij))
8930365720250387002200865897986713858049637437831464522788839729969607618162468119908014096383	307	1.265625	True	True	10	1(1+11(1+(1+(1+1)11)))	a(b+cd(e+(f+(g+h)ij)))
5164460354167620785112592021751113210470381496689039433794300145384758574979783386057640293981594899939310390742534324223	307	1.27734375	True	False	3	1(1+(1+1)1(1+1111))	a(b+(c+d)e(f+ghij))
18638318335061094919976352225603862186011599539337001053205242441929571996129640576086710328858996368337260249087	307	1.30078125	True	False	3	1(1+1(111+1(1+11)))	a(b+c(def+g(h+ij)))
6097164410497198031640819485109088156010092791289941909238839981860352959273561584139306749687795341264122055347933443110892471783419392557055	307	1.41015625	True	False	1	1(1(1+1)+1(1+1(1+(1+1))))	a(b(c+d)+e(f+g(h+(i+j))))
208827905226916615412627179440119587649612879239555405518901193000652101051630287044906623083727253110077348570766271446340191461954599975387135	307	1.4296875	True	False	1	1(1(1+1)+1(1+(11+11)))	a(b(c+d)+e(f+(gh+ij)))
183043918433472589683478662001838425605636803195626970442551438580493259474524387536641120610844178680983931780512991560200299012118435777362752501886351163567703006581001649296952359688102606893973226075689804167148359674755836310510895103	307	1.37890625	False	False	0	(11+111(11+1(1+1)))	(ab+cde(fg+h(i+j)))
203490098875946220838911890532268672420075307149502541518606689676112524419557862243067749429723960778478917188661441744163586033554584442022984232760108438149564237141672218727845728477445058818666929037333665704302176419975129133481983	307	1.34375	False	False	0	(11+111(1+1111))	(ab+cde(f+ghij))
4645548186585032572541781797442582746937742837797207383745453994762358369883736804744940019974261796365858024066161724882943	307	1.3125	True	False	3	1(1+(1+1)1(11+1(1+1)))	a(b+(c+d)e(fg+h(i+j)))
1042962419883256876169444192465601618458351817556959360325703910069443225478828393565899456511	309	1.26953125	True	True	10	1(1+11(1+(1+1(1+11))))	a(b+cd(e+(f+g(h+ij))))
398016819089338160447823386212555477417191704683418068389977075739034900074957557955647351141588791230129931717458684251996976371423454839319822335	309	1.45703125	True	False	1	1(111+(1+11)(1+(1+1)))	a(bcd+(e+fg)(h+(i+j)))
852237354434692850946076604411069442800473355181952814407779893187618735243344326829608567057601001794333824871089638038210542970784095467567316991	309	1.43359375	True	False	1	1((1+1)(1+1)+1(1+1)11)	a((b+c)(d+e)+f(g+h)ij)
8701235368639568260433799995628709196911648444911997066949203779155401850573602730046584908815939365002670237532657122150705469410246391938072422629063764950202118717631931462086379438079	309	1.4453125	True	False	1	(1+1)1(1+(1+1)(1+(1+11)))	(a+b)c(d+(e+f)(g+(h+ij)))
1081623699543720241658489442386263637553479700619672615654718984644508594808921586148559421688953354962787102621695	309	1.4453125	True	False	1	1(1+1)(1+(1(1+1)+1(1+1)))	a(b+c)(d+(e(f+g)+h(i+j)))
601236075324551449064087311374277579673762117744304107460896380248932283993045424013765264979994869368352669695	309	1.2890625	True	False	3	1(1+1(1(1+1)+1111))	a(b+c(d(e+f)+ghij))
4657017921017413921310309395052031516617942513633516328587727997895010933494172090735329098194114262336011584669234238354594500283326124392484065914059687499250716904539392477044156661759	309	1.41015625	True	False	1	(1+1)1(1+(1+1(11+11)))	(a+b)c(d+(e+f(gh+ij)))
689372370713323638402346121189681543430281300469952631915630759979833735443109040110844478975772597866163770591915348920490770469094911414643615246019165844088813517488969219797993686150810913375244542791630035353599	309	1.59765625	False	False	0	(1+1)(11+11(1+(1+11)))	(a+b)(cd+ef(g+(h+ij)))
135971326161092377264534580877418560788445895541020598314059493533175831958558756019139263935068920107503989354223900989588816143375771658228508879755965256937181470631357818835128287231	309	1.3984375	True	False	1	(1+1)1(1+(1+11(1+(1+1))))	(a+b)c(d+(e+fg(h+(i+j))))
40209617744899964922182525895994073023395720084277621145857016387904987623927098787879724038780312682055598079	309	1.3125	True	False	3	1(1+1(11+1(11+11)))	a(b+c(de+f(gh+ij)))
4155489734348091163297433315427368655477462664691207890789894137293895527101589276342062415871	309	1.2734375	True	False	5	1(1+11(1+(1+1)(1+(1+1))))	a(b+cd(e+(f+g)(h+(i+j))))
855359102785855032720631143947562039688428313926409849142170968703056686356942670395107877587645147206379838633488201411992267878195645261306396671	309	1.3203125	True	False	2	1(111+(1+1(1+1)11))	a(bcd+(e+f(g+h)ij))
4488214113264280976699137186727367616648363271613882513013774130748507599961293686743051940990317035624887612409116906312775773600165170238859343998320981449099794994793423529842940655827466121246904258542185737572393937709275796512289348681327240372643680532358016335258883956200503144406319103	309	1.62109375	False	False	0	((1+1)11+1(1+1)1(1+1))	((a+b)cd+e(f+g)h(i+j))
4979855459825399530330536905614546167758432034225729537336882518575548383523694604779274264622272028948623648501596433922866953287196014849783360785080745573375775153427778476932421269303399572423300963527728280240322797625001245303563589199370953331868399478583036339410282313451946622582783	309	1.5703125	False	False	0	((1+1)11+11(1+111))	((a+b)cd+ef(g+hij))
1165097297194226681523909969538080612804077060814823352730848419493891613078751576716035190450464305878925311	309	1.30078125	True	False	3	1(1+1(11+11(1+(1+1))))	a(b+c(de+fg(h+(i+j))))
363413816723800039600388920253394342370008051492752848030075158587462183813793336676704609382683942444483043173032991263544483254370303	311	1.30859375	True	False	1	1(11+1(11+(1+(1+(1+1)))))	a(bc+d(ef+(g+(h+(i+j)))))
21388316343736988312728815610066051478019141382996693078828850889212975331075481952142322869946382422172175863475179734928258998969668963240346405724323746580947921639553779879525353688691302152288106163219442616937620941459811170094874866674942333452732871382626814251588624186383504238481258454188031	311	1.375	False	False	0	(11111+1(1+111))	(abcde+f(g+hij))
4171849679533027504677776769862406473833407270227837441302815640277772901915313574263597826047	311	1.26953125	True	True	10	1(1+11(1+(1+1(1+(1+1)))))	a(b+cd(e+(f+g(h+(i+j)))))
79986443312879422046232420021205918541085282158330098774250360174727976238131596889518549910895375359630191927790740652539927489297529136501569435106032641323270994624632628864526322698804458733899355925464490882520144068746965060765764912359715849761590053252837264255941019217571187083635379438354431	311	1.49609375	False	False	0	(11111+1(1+1)(1+1))	(abcde+f(g+h)(i+j))
142885851524006192035213854367787421728794199005303432364621435679513721890599489918528225542143	311	1.2734375	True	False	6	1(1+11(1+(1+(11+11))))	a(b+cd(e+(f+(gh+ij))))
663658353248021866673452812648722546817205393078253699337863273837343800150112429939931593497537156396451506331953844453375	311	1.33203125	True	False	2	1(1+(1+11)(11+111))	a(b+(c+de)(fg+hij))
80655906702798665619634266085611502553562299045664207669375794233901864679202176508385462046752812057926741918845239295	311	1.3125	True	False	3	1(1+(1+11)1(1+1(1+1)))	a(b+(c+de)f(g+h(i+j)))
707536427193806757209598267423593014609690961613891224789653546853429942695167960308198536437571871807327476355977707519999	313	1.30859375	True	False	3	1(1+(1+1)1(1+(1+1)11))	a(b+(c+d)e(f+(g+h)ij))
437001662091137108436317467647410962783744698589692980257392089728186398130970451510868882503091958236699239496312236182516195692862515972816274661218503055531250591835259817094297817043864101833669222048637617470054983358988653985131715216015359	313	1.39453125	False	False	0	(11+11(11+1111))	(ab+cd(ef+ghij))
62317004588024598351124290499819696702886521099028321779460808626649232722359996515562492526591	313	1.2734375	True	False	6	1(1+11(1+(1+(1+1)(1+1))))	a(b+cd(e+(f+(g+h)(i+j))))
16687398718132110018711107079449625895333629080911349765211262561111091607661254297054391304191	313	1.26953125	True	True	10	1(1+11(1+(1+(1+111))))	a(b+cd(e+(f+(g+hij))))
27878354688465185151346109264131239021897832015980176058788231396704587388408992476380284549807976528114680320933987402113561077532429567542310432657364169717127621139340737352000885803333151668907968429993130609353881803678741075098337279	313	1.3828125	False	False	0	(11+111(1+(1+1)11))	(ab+cde(f+(g+h)ij))
11090848011975730096723845287188348491541404132578726327885969831521660381913042596666621094390810976603666944751626712349388308479	313	1.3203125	True	False	2	1(1+(1+1)(11+1111))	a(b+(c+d)(ef+ghij))
518689198900489386745827873385777218297590506684591743058731884323257671971646659017818197952402834852777808252960560172062477969509397373176578814929095243472100826509311492489215	315	1.640625	False	False	0	(1+11)(1+1)(1+1(1+11))	(a+bc)(d+e)(f+g(h+ij))
218494162878516159559309612456561906010513122093273622750887346596562493956115482187417568579023708281351731153440799615568768462051666447971900440631998879758656969759273130127487764874356815119157653882292870694567002627480174632178604620873727	315	1.62890625	False	False	0	(11+11)(1+1)(1+(1+(1+1)))	(ab+cd)(e+f)(g+(h+(i+j)))
5545254771786460226587120697347391861001204065576061108057236507668846566014420313956152626002804711279604990714396409758625005567	315	1.453125	True	False	1	1(1+(1+1))(1+1)(1+(1+(1+1)))	a(b+(c+d))(e+f)(g+(h+(i+j)))
460688772547815501694830534489271616478162152358475931171556277892043117014032564628681905450886072381789947704601647228315373199387288101250853254984876323697065983	315	1.38671875	False	False	0	(1+111)(1+111(1+1))	(a+bcd)(e+fgh(i+j))
149497491752434067958573560316461059265299917792431694827827858788894428070930772382561233672202519870137936505542713823211254394907912846333415306160108432899500464074549679715898937666466731819007	315	1.39453125	True	False	1	(1+1(1+11))1(1+(1+(1+1)))	(a+b(c+de))f(g+(h+(i+j)))
1386334847060368027858164060241090099987619924213948454080953506817314963282745597756225582229918856993459532444305248022123511807	315	1.42578125	True	False	1	1(1+(1+1))(1+1(1+(1+11)))	a(b+(c+d))(e+f(g+(h+ij)))
4225101498365837659261547139892666863251285615606974970286104535073753629048989811570342410973464417192434991103	315	1.41796875	True	False	1	1(1+1)(1+(1+(1+1)1(1+1)))	a(b+c)(d+(e+(f+g)h(i+j)))
2030040384503699349533731579111428859018222560945826422837977137287455469460787255923651408508287224242928067046211110978626322597298489056391357797913519445090235306662800126484778780535	315	1.69921875	False	False	0	(1+11)(1+(1+1))(1+1)(1+1)	(a+bc)(d+(e+f))(g+h)(i+j)
4687911172175195545342732459143132559624375679473120897975314702358050651651534783738322906089247618015166463	315	1.31640625	True	False	3	1(1+1(11+1(1+111)))	a(b+c(de+f(g+hij)))
156764265936472517373207225511032238917032121262333293270144436928827909143671632045155574321592512054567856629666521963622642625338432397848888342045611447982829979521914750011851850783679150698061103103	315	1.5234375	False	False	0	(1+1)(1+1)(1+111(1+1))	(a+b)(c+d)(e+fgh(i+j))
4697085165547666455778961193578558262675931274314797298004442766881118490867127108188443152262095004116189183	315	1.40625	True	False	1	1(1+1)(1+(1+1(1+111)))	a(b+c)(d+(e+f(g+hij)))
14634703210189981755990151861822879352607460521154735454054265486896490071523015648582995262083168221951985141160326499467601049192087875373605819495137569661649157879630096948140958627231065637052827797907399654512082064229079672911093123106658330804735	315	1.5625	False	False	0	(1+(1+1))(1+11)(1+111)	(a+(b+c))(d+ef)(g+hij)
54624374234150213695169845160653394894721397673856662763949027297359854000164487624253988891914664135737279615140794234948729859651520872353429823263040294409155178146196214020531845568883963241952184699467673926594244165013686900315368527495167	315	1.6015625	False	False	0	(11+11)(1+1(1+(1+11)))	(ab+cd)(e+f(g+(h+ij)))
1067993517960455041139614808466117959586428217806289090664797775683225278430799394609539722510335	315	1.2890625	True	False	1	1(1+11)(1+(1+(1+(1+(1+1)))))	a(b+cd)(e+(f+(g+(h+(i+j)))))
1063805308087075459146559411782787488935752489252333842583031208047616224167011488633029222465535	315	1.26953125	True	True	10	1(1+11(1(1+1)+(1+(1+1))))	a(b+cd(e(f+g)+(h+(i+j))))
19005818091262062938724134350987231773137422899061685290914462224248986331876909312667382261052814888301688892468762256669548578596131639059339756802128011246516395630506475597698185325182975	315	1.640625	False	False	0	(1+11)(1(1+1)+(1+1)11)	(a+bc)(d(e+f)+(g+h)ij)
4225092325355104664584954967141195470099234210386668961299705181287846915508482749779918637235427463542901571583	315	1.328125	True	False	3	1(1+1(11+(1+1)1(1+1)))	a(b+c(de+(f+g)h(i+j)))
1067977221423982747103927384441577658202653429380948982084841856067283039393342419811564888522751	317	1.265625	True	True	10	1(1+11(11+(1+(1+(1+1)))))	a(b+cd(ef+(g+(h+(i+j)))))
55853079497586465372464066901480229506490827290738827702470349602545082213785275856327008936274522253013556421767942962378300474398314709515755759599615	317	1.48828125	True	False	1	1(11+(1(1+1)+(1+1)11))	a(bc+(d(e+f)+(g+h)ij))
1595237850609338994026798595291545400012223482634159548440874604240988976582465078746329563092007677588432660952862840621088654891008917028735025151	317	1.44140625	True	False	1	1(11+(1+(1+1))(1+111))	a(bc+(d+(e+f))(g+hij))
56056811051524622606293472428259229552579749589748665763912235964300614495449507954051937644708942070130549979680382750526134450896250496326083140386815	317	1.3359375	True	False	2	1(1111+(1+(1+1)11))	a(bcde+(f+(g+h)ij))
18623295080121472023015939635270356128943391580262868070340458522473343679681928364084322772953414751556978117053489897702742612805962583758437423824544963515237771212290970081720720561124525987207175162197056540786006220511233484216619122268581899437462309114150170072988657872443765059223551	317	1.69921875	False	False	0	(111+(1+1)1(1+1)(1+1))	(abc+(d+e)f(g+h)(i+j))
6073254325236809460657315009944227211921598222882023020192454997101921434609954433649524336611594076110729028506857316728013071221198631731199	317	1.5234375	True	False	1	1(11+(1+1)(1+1)(1+(1+1)))	a(bc+(d+e)(f+g)(h+(i+j)))
70906491155559717998306087063163743684921446210071127949559375944179613389081982705775454574901397845995220860095768974588208374015334164594162600865390402752448976219343823367805040091635093075587908098588207325934269064949973296553869983706115703320332008694104030390203187199	317	1.53515625	False	False	0	(111+11(1+(1+1(1+1))))	(abc+de(f+(g+h(i+j))))
363419362147803445235259897747607787965609633761475871376747079083701657250631588085887135402886740882924067680307087194686472755085311	317	1.27734375	True	False	1	1(11+1(1+(1+(1+(1+(1+1))))))	a(bc+d(e+(f+(g+(h+(i+j))))))
91076403512116615467655778639183038131712012674679412557649939085602006764904294249085005137828395120296733921773289410629940732701038321074175	317	1.4296875	True	False	1	1(1(1+1)+1(1+(1+1)(1+1)))	a(b(c+d)+e(f+(g+h)(i+j)))
4979855460984862482344921587453245411768745733916444575585543853994703621306889269517053342218312369463953855475841620997436669358370947305369714062973561672572737357132750241632280589604726729179940611136941858891496168854652177098216834892331423659101892387569035175900603295274290120753151	317	1.6171875	False	False	0	(111+(1+1)1(1+111))	(abc+(d+e)f(g+hij))
24388659822504965013383949706613794877237411869328931107103112434683668576629055610674703712157520854239751515385678225357145012249992076722175	317	1.41015625	True	False	1	1(1(1+1)+1(1+(1+111)))	a(b(c+d)+e(f+(g+hij)))
1524290557850157837822173221455307159583258879431715321271837571886736106420351368122058507295111227316481047570039346413891370597630303272959	317	1.48828125	True	False	1	1(11+(1+1)(1+1(1+11)))	a(bc+(d+e)(f+g(h+ij)))
97153711746216401369153739941647399999471990906976063937710939747323479545855781863189517185678481462567714325041129921999733990142553117264183295	317	1.48828125	True	False	1	1(1(1+1)+(1+11)(1+11))	a(b(c+d)+(e+fg)(h+ij))
164137448563602545585630655436170095803496782508237407579928721358724358967332917520167649922968557992250133446655	319	1.328125	True	False	3	1(1+1(1(1+1)+(1+1)11))	a(b+c(d(e+f)+(g+h)ij))
330047742918495757239871564893079338377193946725863250055560839666026496775192512136263484093410245789073373895333285109188943842901008575354945024415868353318803567019325764061019329441009169223010427701559295	319	1.640625	False	False	0	(1+1(1+1))(1(1+1)+111)	(a+b(c+d))(e(f+g)+hij)
1148985298050728837034744744629820457629638098120568262981295298616514690726760065493352840366980023506208766739611360319511366119962455319679392631422437000103275838831056035679092353444676866970706402716316770025065331280744344091808976238751804518753133236565104514463863994132664774786554003455	319	1.59765625	False	False	0	(1111+1(11+1(1+1)))	(abcd+e(fg+h(i+j)))
4479487349411534423007656244026200557639462601755228293578317672745479829902538993657899380264302280703	319	1.328125	True	False	3	1(1+1(1+1)(1+1(1+11)))	a(b+c(d+e)(f+g(h+ij)))
9759344588833575524920981199252382436864243713330311141172654106413079167455590883013663580294019009546167917411477048648410562727029581019984342396733378532134143760045506121491374094445504123581202431	319	1.42578125	True	False	1	(1+1(1+1))1(11+(1+(1+1)))	(a+b(c+d))e(fg+(h+(i+j)))
