decimal_rep	hamming_weight	avg_sensitivity	CF	NCF	C_depth	temp_exp	expressions
822746001750428115547920682006206059369840709487129022636883967	119	1.4375	False	False	0	(1+(1+1))(1+1111)	(a+(b+c))(d+efgh)
2658455991569831745807614120560689151	121	1.1875	True	True	8	1(1+(1+(1+(1+111))))	a(b+(c+(d+(e+fgh))))
1766874025136433896750911497805568136928515398610937444621434371776184319	121	1.453125	False	False	0	(1(1+(1+1))+1111)	(a(b+(c+d))+efgh)
1766874025547797481877742235005082825617611173160443536117410263078010879	121	1.6875	False	False	0	(11+(11+1111))	(ab+(cd+efgh))
3291002837540676697807580150631155866502549318275211756339986431	121	1.640625	False	False	0	(11+1(1+11(1+1)))	(ab+c(d+ef(g+h)))
2991739501938348299629526555062831787277369900730367	121	1.71875	False	False	0	(1+1(1+1))(1+1(1+1))	(a+b(c+d))(e+f(g+h))
9927671593518590425750308981468823551	121	1.203125	True	False	4	1(1+(1+(1+(1+1)(1+1))))	a(b+(c+(d+(e+f)(g+h))))
835758346876259987476971122144324766843587759379956610935309117423615	121	1.640625	False	False	0	(1(1+1)+11(1+11))	(a(b+c)+de(f+gh))
2794391130576346097390008708417324725717705554919423	123	1.671875	False	False	0	(1+1)(1+1(1+1)(1+1))	(a+b)(c+d(e+f)(g+h))
748288838313082011793930515094558425562425510068223	123	1.625	False	False	0	(1+1)(1+1(1+111))	(a+b)(c+d(e+fgh))
824731728686828041190581406371517385242250628338395879340694018214330367	123	1.59375	False	False	0	(111+1(11+(1+1)))	(abc+d(ef+(g+h)))
10633823966279326983230456482242756607	123	1.15625	True	True	8	1(1+(1+(1+(1+1(1+1)))))	a(b+(c+(d+(e+f(g+h)))))
170141183420855150465331762882257354751	125	1.109375	True	True	8	1(11+(1+(1+(1+(1+1)))))	a(bc+(d+(e+(f+(g+h)))))
42639024489235856042279723934609638215220985855	125	1.71875	False	False	0	(1+11)(1+(1+1)(1+1))	(a+bc)(d+(e+f)(g+h))
11417981204023768040488463525104691433864953855	125	1.640625	False	False	0	(1+11)(1+(1+111))	(a+bc)(d+(e+fgh))
170141183460469231731687303715884105727	127	1.046875	True	True	8	1(1+(1+(1+(1+(1+(1+1))))))	a(b+(c+(d+(e+(f+(g+h))))))
13164030181467912951272613130739993851824835970291002712768118783	127	1.65625	False	False	0	(11+1(1+1(1+11)))	(ab+c(d+e(f+gh)))
118167249331252475844151899643860103766056356331908107978803442895290367	127	1.84375	False	False	0	(11+(1+1)(11+11))	(ab+(c+d)(ef+gh))
52449648018489577714714408993567275206995181498473953462650404863	127	1.703125	False	False	0	(11+1(1+1)(1+(1+1)))	(ab+c(d+e)(f+(g+h)))
2993155353253348894276484875768679166304218473562111	129	1.65625	False	False	0	(1+1)(1+1(1+1(1+1)))	(a+b)(c+d(e+f(g+h)))
183040229134437564364882575526648290315708029704819179519	129	1.84375	False	False	0	(1+1)(11+(1+1)(1+1))	(a+b)(cd+(e+f)(g+h))
680564733841876926926749214863536422911	129	1.046875	True	True	8	(1+1111111)	(a+bcdefgh)
24616457913996652870727163346760386520906236201208381439	129	1.703125	False	False	0	(1+1)(1+(11+111))	(a+b)(c+(de+fgh))
6277101736848182401847257075253228175745387678983503478783	131	1.109375	True	True	8	(1+(1+1)11111)	(a+(b+c)defgh)
118165446269633791132631110592212111389519366077389927333298476077285375	131	1.71875	False	False	0	(1(1+1)+1(11+11))	(a(b+c)+d(ef+gh))
3423913227525323174502430081042878883520259339924294200399202506244095	131	1.640625	False	False	0	(1(1+1)+11(1+(1+1)))	(a(b+c)+de(f+(g+h)))
1803472988546940086912931926857142615190266148869154429478402785279	133	1.671875	False	False	0	(11+1(1+(11+11)))	(ab+c(d+(ef+gh)))
52656139557176857965132745051175345793113982578354166538480648191	133	1.625	False	False	0	(11+1(1+1(1+(1+1))))	(ab+c(d+e(f+(g+h))))
6277197517819508820646103002565566605787636498540145934335	133	1.15625	True	True	8	(1+(1+11)1111)	(a+(b+cd)efgh)
3291002838306923006738887248948949472032987282120975760398745599	133	1.59375	False	False	0	(1+(1+1))(1+11(1+1))	(a+(b+c))(d+ef(g+h))
54773094779229450799278256431972612244623018610436204695202153672308948991	135	1.71875	False	False	0	(1(1+11)+1(1+11))	(a(b+cd)+e(f+gh))
45671925836942173162453732088675833045409857535	135	1.640625	False	False	0	(1+11)(1+(1+1(1+1)))	(a+bc)(d+(e+f(g+h)))
44710258089226641793743953411629422931755871045156863	135	1.640625	False	False	0	(1+1)(1+1(11+(1+1)))	(a+b)(c+d(ef+(g+h)))
11150202455485663057582984369266328854298623	135	1.453125	False	False	0	(1+111)(1+(1+(1+1)))	(a+bcd)(e+(f+(g+h)))
26960358049567167613997062649961373013828956712294617374609593335807	135	1.1875	True	True	8	(1+(1+(1+1))1111)	(a+(b+(c+d))efgh)
47889754890089648493203119061381156661329955517333503	135	1.6875	False	False	0	(1+1)(1+1)(1+(1+(1+1)))	(a+b)(c+d)(e+(f+(g+h)))
1491797896581394223823434278980871839023103	135	1.203125	True	False	4	(1+111(11+11))	(a+bcd(ef+gh))
54987048916029773356072361039241559384934956794426807975330349420518572031	137	1.765625	False	False	0	(111+(1+1)(1+11))	(abc+(d+e)(f+gh))
883396572648206806763158476106551278553588517497441004816989339527413759	137	1.4375	False	False	0	(111+1(1+(1+(1+1))))	(abc+d(e+(f+(g+h))))
174224571863520493293247799005065324265471	137	1.21875	True	True	8	(1+111(1+111))	(a+bcd(e+fgh))
10230667569254969077155292286748886535576215355391	137	1.234375	True	False	4	(1+1(1+1)11(1+1))	(a+b(c+d)ef(g+h))
12368118175955037277256380484638976958468454009125353146578857624457969663	139	1.578125	False	False	0	(1(1+(1+1))+11(1+1))	(a(b+(c+d))+ef(g+h))
696898287454081973172991196020261297061887	139	1.25	True	True	8	(1+111(1+1(1+1)))	(a+bcd(e+f(g+h)))
5731465740594233667867972843869633972361232383	139	1.265625	True	False	3	(1+11(11+111))	(a+bc(de+fgh))
839035830393383871640309496551985789646994466337918437161701323309055	139	1.78125	False	False	0	(11+(1+11)(1+11))	(ab+(c+de)(f+gh))
786551172122434752806033529905932302702070623711527960966305153023	139	1.640625	False	False	0	(11+1(1+(1+1)(1+1)))	(ab+c(d+(e+f)(g+h)))
7744208852172989769459245094881805144134925502243115773021173539626779934719	139	1.78125	False	False	0	(11(1+1)+(11+11))	(ab(c+d)+(ef+gh))
210624577060012638020573272732916753558270569010606821841330765823	139	1.59375	False	False	0	(11+1(1+(1+111)))	(ab+c(d+(e+fgh)))
2980855355473911957400769897525837219275724705234943999	141	1.71875	False	False	0	(1+1)(1+(1+1)(1+11))	(a+b)(c+(d+e)(f+gh))
10409918168845349474271555990552653124861951	141	1.265625	True	True	8	(1+111(11+(1+1)))	(a+bcd(ef+(g+h)))
47890485652058686543927572089251093981140077743439871	141	1.578125	False	False	0	(1+1)(1+1(1+(1+(1+1))))	(a+b)(c+d(e+(f+(g+h))))
13776532750121575922604265916637095350226945662101644558254776061526015	141	1.640625	False	False	0	(1(1+1)+1(1+111))	(a(b+c)+d(e+fgh))
51520458092920414066725542400574342885095072878373234404603221315158015	141	1.71875	False	False	0	(1(1+1)+1(1+1)(1+1))	(a(b+c)+d(e+f)(g+h))
24616085236810599570025161138471822190481682697098887167	143	1.328125	True	False	2	(1+1(111+111))	(a+b(cde+fgh))
11150372599265311570767859136324180752990207	143	1.265625	True	True	8	(1+111(1+(1+(1+1))))	(a+bcd(e+(f+(g+h))))
55187852927463796042203727714118556333360109836051987633483421465905151	143	1.703125	False	False	0	(11+(1+1))(1+1(1+1))	(ab+(c+d))(e+f(g+h))
694034471054075355064483435324115535794274303	143	1.3125	True	False	3	(1+11(1+1)(1+11))	(a+bc(d+e)(f+gh))
13776742963328773706676162609630963500902303920968540863098702423654399	145	1.703125	False	False	0	(11+(1+1)(1+111))	(ab+(c+d)(e+fgh))
44601490397061246283071436545296723011960831	145	1.28125	True	True	8	(1+11(1+1111))	(a+bc(d+efgh))
40119737510444045113595930163690422610555830271	145	1.328125	True	False	3	(1+11(11+1(1+1)))	(a+bc(de+f(g+h)))
51521244232722674272912224553825384051319574937320657072289466023935999	145	1.84375	False	False	0	(11+(1+1)(1+1)(1+1))	(ab+(c+d)(e+f)(g+h))
182687704368615793650314806342960399491589472255	145	1.5625	False	False	0	(1+11)(1+(1+(1+11)))	(a+bc)(d+(e+(f+gh)))
842498327071355758242335383459882384618896914739617443052731236351	145	1.5625	False	False	0	(11+1(1+(1+1(1+1))))	(ab+c(d+(e+f(g+h))))
191561942608235767022811051172394821388614827407048703	147	1.5625	False	False	0	(1+1)(1+(1+1111))	(a+b)(c+(d+efgh))
178405961588244985132285746181186892047843327	147	1.3125	True	True	8	(1+11(1+11(1+1)))	(a+bc(d+ef(g+h)))
763098642346140853079806909735862713529693195995118043135	147	1.703125	False	False	0	(1+1)(1(1+1)+(1+11))	(a+b)(c(d+e)+(f+gh))
12211886035448965165243578492842853783489808102665977727	147	1.75	False	False	0	(1+1)(1+(1+1))(1+(1+1))	(a+b)(c+(d+e))(f+(g+h))
95782432850356874947376139164798476804487574080978943	147	1.328125	True	False	2	(1+1(11+1111))	(a+b(cd+efgh))
13164030184532902571502753516719923122685573572656362711446192127	147	1.640625	False	False	0	(1+(1+1))(1+1(1+11))	(a+(b+c))(d+e(f+gh))
27512536912605583465805410428987346747395526667218687444910079	149	1.390625	True	False	2	(1+(1+1)1(11+11))	(a+(b+c)d(ef+gh))
713623846352979940529142984724747568191373311	149	1.328125	True	True	8	(1+11(1+1(1+11)))	(a+bc(d+e(f+gh)))
188722506346970173297979438547687916895277066205282073977676544081919	149	1.34375	True	False	3	(1+(1+(1+1))11(1+1))	(a+(b+(c+d))ef(g+h))
1766874025136433896750911497827868541834294507096940044262414308855513087	151	1.390625	True	False	1	(1+(111+1111))	(a+(bcd+efgh))
3369993327116728239129383826367744908861402297655659927898333118463	151	1.484375	False	False	0	(11+1(1+(1+(1+11))))	(ab+c(d+(e+(f+gh))))
55187010840506586915011609259013961217053690950811045989677070282653695	151	1.640625	False	False	0	(1(1+1)+1(1+1(1+1)))	(a(b+c)+d(e+f(g+h)))
3376496262035725176690991872306440709660470598856170258326137835341756235775	151	1.625	False	False	0	(1111+(1+1)(1+1))	(abcd+(e+f)(g+h))
3178613057287219590334789600321194232923193150654461305981028403487187140607	151	1.71875	False	False	0	(111+(11+1(1+1)))	(abc+(de+f(g+h)))
97766466950358251852492588907290416842218143743	151	1.34375	True	False	4	(1+11(1+(11+11)))	(a+bc(d+(ef+gh)))
2854495385411919762116571938898990272765493247	151	1.328125	True	True	8	(1+11(1+1(1+(1+1))))	(a+bc(d+e(f+(g+h))))
670477029818693653440449235304375027995522849530970111	153	1.390625	True	False	2	(1+1(11+11(1+1)))	(a+b(cd+ef(g+h)))
42639024819590551446616293337303667199434555391	153	1.34375	True	False	4	(1+11(1+(1+1)(1+1)))	(a+bc(d+(e+f)(g+h)))
11417981541647679048466287755595961091061972991	153	1.328125	True	True	8	(1+11(1+(1+111)))	(a+bc(d+(e+fgh)))
45484223505624583564920521757851835121781163687935	153	1.390625	True	False	2	(1+1(1+11)(1+11))	(a+b(c+de)(f+gh))
766247770432944088938344967504969731018513826061484031	153	1.59375	False	False	0	(1+1)(1+(1+11(1+1)))	(a+b)(c+(d+ef(g+h)))
730750818495310275601759103360098665276307931135	155	1.40625	False	False	0	(1+11)(1+(1+(1+(1+1))))	(a+bc)(d+(e+(f+(g+h))))
3207598987529421207170404358324720981439572054170368489816063	155	1.375	True	False	2	(1+(1+1)1(1+111))	(a+(b+c)d(e+fgh))
2792972246314049754260899532220408130990865838505983	155	1.421875	True	False	2	(1+1(1+1)(1+1)(1+1))	(a+b(c+d)(e+f)(g+h))
45671926166590716193865151022383844364247891967	155	1.328125	True	True	8	(1+11(1+(1+1(1+1))))	(a+bc(d+(e+f(g+h))))
54773094779229450799278256431972612244628208451183015954408550635185111039	157	1.5625	False	False	0	(1(1+(1+1))+1(1+11))	(a(b+(c+d))+e(f+gh))
7744208852172989769459245094881805144134925502243116901093679892889090392063	157	1.734375	False	False	0	(1(1+11)+(11+11))	(a(b+cd)+(ef+gh))
172312596657673674316460537407822875589974763683719413759	157	1.390625	True	False	2	(1+1(111+1(1+1)))	(a+b(cde+f(g+h)))
13479973327298218162677577597999195005831423829319829867280740646911	157	1.359375	False	False	0	(11+1(1+(1+(1+(1+1)))))	(ab+c(d+(e+(f+(g+h)))))
182687704666362864775460604089535377456991567871	157	1.3125	True	True	8	(1+11(1+(1+(1+11))))	(a+bc(d+(e+(f+gh))))
730750818665451459101842416358141509827966271487	159	1.28125	True	True	8	(1+11(1+(1+(1+(1+1)))))	(a+bc(d+(e+(f+(g+h)))))
12211886769065473144849188588265363837752273733182029823	159	1.625	False	False	0	(1+1)(1+(1+1)(1+(1+1)))	(a+b)(c+(d+e)(f+(g+h)))
3064991081731777376600480632835269369538109820679225343	159	1.578125	False	False	0	(1+1)(1+(1+1(1+11)))	(a+b)(c+(d+e(f+gh)))
2969255417692040767412741619862681232759663951330934783	159	1.40625	True	False	2	(1+1(11+1(1+11)))	(a+b(cd+e(f+gh)))
2923003274661805836407369665432566039311865085951	161	1.28125	True	True	8	(1+1(1+11111))	(a+b(c+defgh))
105726875431490727260553571687071413937098739796958302645749022719	161	1.453125	True	False	1	(1+(1+1)(11+111))	(a+(b+c)(de+fgh))
1803472988966843863648683836739189811774354554256406529834716495871	161	1.6875	False	False	0	(1+(1+1))(1+(11+11))	(a+(b+c))(d+(ef+gh))
52656139569436820830558218587803817725295918734797910515635978239	161	1.578125	False	False	0	(1+(1+1))(1+1(1+(1+1)))	(a+(b+c))(d+e(f+(g+h)))
12849227255328229375885117510323117979504744132073833860431871	161	1.40625	True	False	2	(1+(1+1)1(1+1(1+1)))	(a+(b+c)d(e+f(g+h)))
824731728686828041190581406371517385242250707565994089256941371225276415	161	1.5625	False	False	0	(1(1+1)+1(11+(1+1)))	(a(b+c)+d(ef+(g+h)))
11692013098647223345629478661730264157247460343807	163	1.3125	True	True	8	(1+1(1+111(1+1)))	(a+b(c+def(g+h)))
27512956720602907159400752128397326086270703243335451327594495	163	1.46875	True	False	1	(1+(1+11)(11+11))	(a+(b+cd)(ef+gh))
797204084763077620179179503093788712538644634778195739017215	163	1.390625	True	False	2	(1+(1+11)1(1+(1+1)))	(a+(b+cd)e(f+(g+h)))
26959946673427741532976699125517225933252180504075493964879509848063	163	1.328125	True	False	1	(1+(11+11111))	(a+(bc+defgh))
55187852927463796042203727714118556333360109836052005504039425916534783	163	1.703125	False	False	0	(11+(1+1)(1+1(1+1)))	(ab+(c+d)(e+f(g+h)))
12164368969185429223301911158095906051816228358530793471	165	1.375	True	False	2	(1+1(11+1(1+(1+1))))	(a+b(cd+e(f+(g+h))))
55187852927463992105851987243774383183014565299525322457845851744045055	165	1.515625	False	False	0	(1+(1+(1+1)))(1+1(1+1))	(a+(b+(c+d)))(e+f(g+h))
419814403085392317434388427353102206363323917077724528639	165	1.421875	True	False	2	(1+1(11+(11+11)))	(a+b(cd+(ef+gh)))
46768052394588893382517914646921056628989841375231	165	1.328125	True	True	8	(1+1(1+11(1+11)))	(a+b(c+de(f+gh)))
902872626844717721239715775378645317967818145481686552592703803016288927743	165	1.453125	True	False	1	(11(1+1)+(1+111))	(ab(c+d)+(e+fgh))
2930080402643087365710689321274975963010933854162481315839	165	1.5625	False	False	0	(1+1)(11+(11+(1+1)))	(a+b)(cd+(ef+(g+h)))
12259964326927110527249023294156467923616493799150190591	165	1.515625	False	False	0	(1+1)(1+(1+1(1+(1+1))))	(a+b)(c+(d+e(f+(g+h))))
3376496262035725176690991872306440709660470598856170258326138108608925138943	165	1.65625	False	False	0	(11(1+1)+(1+1)(1+1))	(ab(c+d)+(e+f)(g+h))
187072209578355573530071658587684226515959365500927	167	1.328125	True	True	8	(1+1(1+11(1+(1+1))))	(a+b(c+de(f+(g+h))))
192022819231922747844500203584959995526882525246446565331042303	167	1.390625	True	False	2	(1+(1+1)1(11+(1+1)))	(a+(b+c)d(ef+(g+h)))
172312596663225862972607208488092096448668185437411475455	167	1.390625	True	False	2	(1+1(1(1+1)+1(1+1)))	(a+b(c(d+e)+f(g+h)))
6407223178058678393404954306628184758171608268406783	167	1.34375	True	False	4	(1+1(1+1(11+11)))	(a+b(c+d(ef+gh)))
215679573330928016633641453030628196945231854462603228654928891215871	169	1.390625	True	False	1	(11+(1+111(1+1)))	(ab+(c+def(g+h)))
2794391130576686379605445400153533133582143022170111	169	1.34375	True	False	4	(1+1(1+1(1+1)(1+1)))	(a+b(c+d(e+f)(g+h)))
748288838313422294120286634350736906063837462003711	169	1.328125	True	True	8	(1+1(1+1(1+111)))	(a+b(c+d(e+fgh)))
54987052180710815081345148851679131474257383940996260926989876473219776511	169	1.625	False	False	0	(11+(1+(1+1))(1+11))	(ab+(c+(d+e))(f+gh))
824744313094306294444090979239179656469867669758019713578842865688082303	169	1.625	False	False	0	(11+(1+1))(11+(1+1))	(ab+(c+d))(ef+(g+h))
883396572648206806763158476106551278553588596724999074618122954705207295	171	1.40625	False	False	0	(1(1+1)+1(1+(1+(1+1))))	(a(b+c)+d(e+(f+(g+h))))
54987048916029773356072361039241559384934956873617346823967838319071461375	171	1.640625	False	False	0	(1(1+1)+(1+1)(1+11))	(a(b+c)+(d+e)(f+gh))
2993155353253689176481146537402947624255349848014847	171	1.328125	True	True	8	(1+1(1+1(1+1(1+1))))	(a+b(c+d(e+f(g+h))))
49039857307708443129843193939441262139930029713034051583	171	1.453125	False	False	0	(1+1)(1+(1+(1+111)))	(a+b)(c+(d+(e+fgh)))
24616457913996653209675069410236191998782060987536113663	171	1.34375	True	False	3	(1+1(1+(11+111)))	(a+b(c+(de+fgh)))
183133217133473718243467774417042074386906462732402294783	171	1.5	False	False	0	(1+1)(1+(1+(1+1)(1+1)))	(a+b)(c+(d+(e+f)(g+h)))
183040229134437564695242311743596667272617383592328167423	171	1.390625	True	False	2	(1+1(11+(1+1)(1+1)))	(a+b(cd+(e+f)(g+h)))
205681792611304392750179380550291057940808185690143141272748031	173	1.328125	True	False	2	(1+(1+1)1(1+(1+(1+1))))	(a+(b+c)d(e+(f+(g+h))))
11995724456553081355604763517083805318445127848515541596635135	173	1.46875	True	False	1	(1+(1+11)(1+1)(1+1))	(a+(b+cd)(e+f)(g+h))
3207647931605769007176614627181325919191161200963812784603135	173	1.390625	True	False	1	(1+(1+11)(1+111))	(a+(b+cd)(e+fgh))
44710258089226982073687126402456530137314288354721791	173	1.3125	True	True	8	(1+1(1+1(11+(1+1))))	(a+b(c+d(ef+(g+h))))
7744208852172989769459245094881805144134930347277639205107526216580373413887	175	1.546875	False	False	0	(1(1+(1+1))+(11+11))	(a(b+(c+d))+(ef+gh))
786551172305567968478005611158779525757138166331261673876829503487	175	1.625	False	False	0	(1+(1+1))(1+(1+1)(1+1))	(a+(b+c))(d+(e+f)(g+h))
224393001192327104887365760221307153389267226219413667185727322678093676543	175	1.40625	False	False	0	(1(1+(1+1))+1(1+(1+1)))	(a(b+(c+d))+e(f+(g+h)))
7744208852173373626784567461183896039277035446688712104617813425017289965567	175	1.6875	False	False	0	(11+(11+(11+11)))	(ab+(cd+(ef+gh)))
2980855355473912297521544325850807386361925519733161983	175	1.328125	True	False	3	(1+1(1+(1+1)(1+11)))	(a+b(c+(d+e)(f+gh)))
210624577109052493866780078872139396135737299383364101732395122687	175	1.515625	False	False	0	(1+(1+1))(1+(1+111))	(a+(b+c))(d+(e+fgh))
47890485652059026823698344598447161988085597568237567	175	1.28125	True	True	8	(1+1(1+1(1+(1+(1+1)))))	(a+b(c+d(e+(f+(g+h)))))
835758346876259987478432623771106916384707050644851822321586829000703	175	1.40625	True	False	1	(1+(11+11(1+11)))	(a+(bc+de(f+gh)))
3126242825077800814832370844080921443203691302481796530175	177	1.390625	False	False	0	(1+1)(1(1+1)+(1+(1+1)))	(a+b)(c(d+e)+(f+(g+h)))
118167249331252895652149125593289580587764764923090800423147839288246271	177	1.4375	True	False	1	(1+(1+(1+1))(11+11))	(a+(b+(c+d))(ef+gh))
763098642346140853378721616364179933834508887923858866175	177	1.3125	True	False	3	(1+1(1(1+1)+(1+11)))	(a+b(c(d+e)+(f+gh)))
191561942608236107294793378393788647952342390272950271	177	1.265625	True	True	8	(1+1(1+(1+1111)))	(a+b(c+(d+efgh)))
12211886035448965504863937745292359154608735872719257599	177	1.328125	True	False	2	(1+1(1+(1+1))(1+(1+1)))	(a+b(c+(d+e))(f+(g+h)))
822746001750428115547921022278188465816979198675964924992159743	179	1.3125	True	False	1	(1+(1+1)(1+1111))	(a+(b+c)(d+efgh))
3376496262035725176690991872306440709660470598856171431999691618223675932671	179	1.578125	False	False	0	(1(1+11)+(1+1)(1+1))	(a(b+cd)+(e+f)(g+h))
766247770432944429179173513575154591809369561091801087	179	1.265625	True	True	8	(1+1(1+(1+11(1+1))))	(a+b(c+(d+ef(g+h))))
54773094779229450799278256431994902440907211025759069823955392729341493247	179	1.40625	True	False	1	(1+(111+1(1+11)))	(a+(bcd+e(f+gh)))
225269522978573587620038382322054130383443210093296922995708205677211025407	179	1.515625	False	False	0	(111+(1+1)(1+(1+1)))	(abc+(d+e)(f+(g+h)))
740078524054777713104800694096501947630800606318460999774674878463	179	1.453125	True	False	1	(1+(1+1)(11+1(1+1)))	(a+(b+c)(de+f(g+h)))
3533667170432847510277228450018670694030500295202400766229149784857378815	181	1.328125	True	False	1	(1(1+1)+(1+1111))	(a(b+c)+(d+efgh))
3178613057287219590334789600321194232923193150731514573184814522032787030015	181	1.5625	False	False	0	(1(1+1)+(11+1(1+1)))	(a(b+c)+(de+f(g+h)))
824744313094306294444090979239179656469867669758019723414854537492561919	181	1.5625	False	False	0	(11+(1+1)(11+(1+1)))	(ab+(c+d)(ef+(g+h)))
3450873173389004792169063459952692227975638744595137609257299300319231	181	1.375	True	False	1	(11+(1+11(1+(1+1))))	(ab+(c+de(f+(g+h))))
12211886769065473484469547800945438622735311420535078911	181	1.265625	True	False	3	(1+1(1+(1+1)(1+(1+1))))	(a+b(c+(d+e)(f+(g+h))))
3064991081731777716716694054300618367237478244367204351	181	1.25	True	True	8	(1+1(1+(1+1(1+11))))	(a+b(c+(d+e(f+gh))))
118192406188782127764492030638788563195187403114629023641288036476518399	181	1.421875	True	False	1	(11+(1+1(11+11)))	(ab+(c+d(ef+gh)))
2930080402643087365892131711290772581965766000243285950463	183	1.234375	True	False	4	(1+1(11+(11+(1+1))))	(a+b(cd+(ef+(g+h))))
12259964326927110866866776217202473468949912977468817407	183	1.21875	True	True	8	(1+1(1+(1+1(1+(1+1)))))	(a+b(c+(d+e(f+(g+h)))))
12849423318976534555166355123531474745801227465706280966946815	183	1.390625	True	False	1	(1+(1+11)(1+1(1+1)))	(a+(b+cd)(e+f(g+h)))
784637716923335095181726606845137146466200747990711271423	183	1.28125	False	False	0	(1+1)(1+(1+(1+(1+11))))	(a+b)(c+(d+(e+(f+gh))))
3291002838306923006738887589189778097321663250619252059869806591	185	1.34375	True	False	1	(1+(1+1)(1+11(1+1)))	(a+(b+c)(d+ef(g+h)))
183133217133473718573822469744461947442439325100940460031	185	1.203125	True	False	4	(1+1(1+(1+(1+1)(1+1))))	(a+b(c+(d+(e+f)(g+h))))
49039857307708443467467104868809893875799651909875269631	185	1.1875	True	True	8	(1+1(1+(1+(1+111))))	(a+b(c+(d+(e+fgh))))
13776532750121575922605727418100541963607984972897273076028903935442943	187	1.34375	True	False	1	(1+(11+1(1+111)))	(a+(bc+d(e+fgh)))
51547418027585746188462337296194044155961021177898815400879206048989183	187	1.390625	True	False	1	(11+(1+1(1+1)(1+1)))	(ab+(c+d(e+f)(g+h)))
3126242825077800815003179247868531283377871697869648429055	187	1.15625	True	True	8	(1+1(1(1+1)+(1+(1+1))))	(a+b(c(d+e)+(f+(g+h))))
3138550867693340381747753528143363976310267046479278374911	189	1.125	False	False	0	(1+1)(1+(1+(1+(1+(1+1)))))	(a+b)(c+(d+(e+(f+(g+h)))))
784637716923335095479473677900958302012794430558004314111	189	1.109375	True	True	8	(1+1(1+(1+(1+(1+11)))))	(a+b(c+(d+(e+(f+gh)))))
842498327267515186011667520009481709777502821977628866599431700479	189	1.453125	False	False	0	(1+(1+1))(1+(1+1(1+1)))	(a+(b+c))(d+(e+f(g+h)))
51521244232722857310348386723426244508608143811979968302684255580848127	191	1.375	True	False	1	(1+(1+(1+1))(1+1)(1+1))	(a+(b+(c+d))(e+f)(g+h))
12368118175955037277352151225275526097387602089100145564014856704513540095	191	1.328125	True	False	1	(1+(1(1+1)+11(1+1)))	(a+(b(c+d)+ef(g+h)))
3138550867693340381917894711603833208051177722232017256447	191	1.046875	True	True	8	(1+1(1+(1+(1+(1+(1+1))))))	(a+b(c+(d+(e+(f+(g+h))))))
13776742963328822650752499013956717602936918263616228428635300406755327	191	1.265625	True	False	1	(1+(1+(1+1))(1+111))	(a+(b+(c+d))(e+fgh))
13164030184532902571502753856836136623340399458392400599380393983	191	1.328125	True	False	1	(1+(1+1)(1+1(1+11)))	(a+(b+c)(d+e(f+gh)))
12554203470773361527671578846415332832204710888928069025791	193	1.03125	True	True	8	(1+(1+111111))	(a+(b+cdefgh))
902872626845125883502957558908655102859899467885376634122987553468155166719	193	1.359375	True	False	1	(11+(11+(1+111)))	(ab+(cd+(e+fgh)))
902872626844717721239715775378645317967823297292336272111002410849727938559	193	1.25	True	False	1	(1(1+(1+1))+(1+111))	(a(b+(c+d))+(e+fgh))
7744208852172989769459334469993687182838030954592639427322517728694812803071	193	1.5	False	False	0	((1+1)(1+1)+(11+11))	((a+b)(c+d)+(ef+gh))
192025749267616594321975699347371740440304958885503814688833535	193	1.3125	True	False	1	(1+(1+11)(11+(1+1)))	(a+(b+cd)(ef+(g+h)))
224393001192327104887461355579071092221887656021538446990773189115516026879	193	1.390625	False	False	0	((1+1)(1+1)+1(1+(1+1)))	((a+b)(c+d)+e(f+(g+h)))
55213970774318233200735815570705716724462148986715687698895225845972991	193	1.3125	True	False	1	(11+(1+1(1+1(1+1))))	(ab+(c+d(e+f(g+h))))
824744313094309224479784143514558942819540091391196453008286492770924415	195	1.34375	False	False	0	(1+(1+(1+1)))(11+(1+1))	(a+(b+(c+d)))(ef+(g+h))
26960358055844173566950915356986848857678722938711691764997516427263	195	1.0625	True	True	8	(1+(1+(1+1)1111))	(a+(b+(c+d)efgh))
200867255532373784442745261542645325315275374222849104412671	197	1.078125	True	True	8	(1+(1+111(1+11)))	(a+(b+cde(f+gh)))
1803472988966843863648683837056709149341404565134590002430633574399	197	1.3125	True	False	1	(1+(1+1)(1+(11+11)))	(a+(b+c)(d+(ef+gh)))
52656139569436820830558218927421570727415344289484994757422743551	197	1.265625	True	False	1	(1+(1+1)(1+1(1+(1+1))))	(a+(b+c)(d+e(f+(g+h))))
824731728686828041190582867862745138256266734767382338308354109272489983	199	1.234375	True	False	1	(1+(11+1(11+(1+1))))	(a+(bc+d(ef+(g+h))))
883410052210164242752755029803870412982516228137721298322853895774142463	199	1.28125	False	False	0	(11+(1+1)(1+(1+(1+1))))	(ab+(c+d)(e+(f+(g+h))))
27518814007935208468656100831342409568192726268530327304536063	199	1.09375	True	False	4	(1+(1+11(11+11)))	(a+(b+cd(ef+gh)))
803469022129495137770981046170581301261101496891396417650687	199	1.078125	True	True	8	(1+(1+111(1+(1+1))))	(a+(b+cde(f+(g+h))))
225269522978573587620038382322054130383443210172370949847565776049737302015	201	1.328125	False	False	0	(1(1+1)+(1+1)(1+(1+1)))	(a(b+c)+(d+e)(f+(g+h)))
3616791129454280186649115836007997976282042551469692703762144047574200352767	201	1.25	True	False	1	(1(1+11)+(1+1(1+1)))	(a(b+cd)+(e+f(g+h)))
